"行政區域","平均綜合所得","非營業用電_里變異","X2戶一宅比例...","綜合所得總額","平均數","中位數","第三分位數","總計.","博士比例","碩士比例","大學比例","大學以下比例","X2人一宅宅數比例...","X3人一宅宅數比例...","X1戶一宅比例...","X4戶一宅比例...","X5戶一宅比例...","X6戶以上一宅比例...","每戶平均老年人口數.人.","無老年人口戶數比例...","二位老年人口戶數比例...","三位以上老年人口戶數比例...","二名老年人口宅數比例...","喪偶比例...","平均教育程度","扶養比","成年人平均綜合所得","碩士以下","博士以下","碩博比例","老年比例","戶均用電","零售排名","商家比例","公園數量比例","公園佔地比例","分群","離群"
"中山區劍潭里",313.209640397858,190.396273882329,0.168,1228095,1049,700,1241,3378,0.0175,0.0962,0.3709,0.5154,0.171,0.197,0.779,0.012,0.001,0.001,0.48,0.619,0.081,0.007,0.202,0.151,2.2183,0.445263545890158,452.670475488389,0.8863,0.9825,0.1137,0.457004160887656,978.799583911234,2646,0.000693481276005548,0.000693481276005548,0.00233888327203186,3,0
"中山區江寧里",461.006047819972,235.59172398855,0.156,3277753,1257,763,1541,6317,0.0141,0.1289,0.392,0.4651,0.186,0.164,0.815,0.003,0,0.001,0.37,0.71,0.074,0.004,0.258,0.078,2.4683,0.376306620209059,634.485675571041,0.8571,0.986,0.143,0.362696148359486,1068.11840228245,500,0,0.000356633380884451,0.00712353743091237,3,0
"中山區江山里",430.253133793809,253.455449641358,0.161,3363719,1186,706,1383,6899,0.0133,0.122,0.369,0.4956,0.177,0.178,0.805,0.004,0.001,0,0.41,0.672,0.074,0.003,0.227,0.098,2.3277,0.407380738073807,605.5299729973,0.8646,0.9866,0.1353,0.401100679831661,1123.74651990936,1176,0,0.000647458724506313,0.0126998859065063,3,0
"中山區金泰里",727.893384223919,333.462213918889,0.131,5721242,2207,1026,1929,6542,0.0151,0.147,0.3656,0.4722,0.175,0.184,0.848,0.002,0.001,0,0.21,0.827,0.029,0.002,0.148,0.055,2.4803,0.410624551328069,1026.78427853553,0.8378,0.9848,0.1621,0.20017873100983,1435.90437890974,95,0.00774501042597557,0.000595770032767352,0.00501325950508838,5,0
"中山區聚盛里",287.191664704497,258.736772578591,0.122,1219703,899,563,1046,3855,0.0088,0.0848,0.3006,0.6057,0.188,0.119,0.854,0.002,0.001,0.001,0.24,0.793,0.027,0.001,0.129,0.066,1.7904,0.294817073170732,371.860670731707,0.9063,0.9911,0.0936,0.226391231028668,1367.65261382799,496,0.000421585160202361,0.000421585160202361,0.0346608031186293,2,1
"中山區聚葉里",326.693233082707,255.114087459937,0.135,1303506,997,659,1208,3651,0.0134,0.0953,0.332,0.5593,0.195,0.13,0.833,0.003,0.001,0.001,0.32,0.726,0.047,0.002,0.142,0.085,2.0204,0.362704918032787,445.186475409836,0.8913,0.9866,0.1087,0.320247933884298,1212.56611570248,1726,0.213842975206612,0.00103305785123967,0.0176799019070199,2,1
"中山區康樂里",379.563763322308,234.219936290175,0.104,1032793,1098,630,1256,2445,0.0123,0.101,0.3301,0.5566,0.199,0.122,0.864,0.004,0.002,0,0.25,0.788,0.035,0.001,0.118,0.07,2.0371,0.311957569913211,497.971552555448,0.8867,0.9877,0.1133,0.243512974051896,1101.24683965403,209,0,0,0,2,0
"中山區力行里",705.536819811013,299.181718050423,0.132,4330585,1849,775,1572,5477,0.0186,0.1289,0.3829,0.4696,0.185,0.165,0.842,0.002,0,0.001,0.39,0.686,0.07,0.004,0.169,0.088,2.4724,0.397540983606557,986.016621129326,0.8525,0.9814,0.1475,0.382086167800454,1458.62169312169,893,0.391156462585034,0.000377928949357521,0.00833622880669528,3,1
"中山區龍洲里",424.973602484472,177.977669151186,0.165,2189464,1180,720,1432,4632,0.0196,0.1218,0.394,0.4646,0.207,0.195,0.804,0.005,0,0,0.38,0.689,0.06,0.005,0.231,0.121,2.4832,0.345872518286311,571.960292580982,0.8586,0.9804,0.1414,0.371158392434988,849.986761229314,2734,0,0,0,3,0
"中山區民安里",436.611400041606,247.97507540584,0.15,2098791,1259,643,1273,4245,0.0137,0.1098,0.3498,0.5267,0.186,0.144,0.81,0.006,0.002,0.001,0.41,0.67,0.067,0.004,0.137,0.102,2.1813,0.410504694835681,615.842429577465,0.8765,0.9863,0.1235,0.396164639850327,1171.44995322732,26,0.0149672591206735,0,0,3,0
"中山區埤頭里",347.927503526093,186.008657440174,0.126,1233403,963,656,1158,3182,0.0097,0.1053,0.3419,0.5431,0.199,0.145,0.83,0.004,0.002,0.002,0.39,0.686,0.057,0.006,0.154,0.107,2.0867,0.391833529642717,484.257165292501,0.885,0.9903,0.115,0.376590330788804,981.336513994911,2468,0.103689567430025,0.000636132315521629,0.0130644150388905,3,0
"中山區晴光里",461.322281904056,272.47402421657,0.108,2490679,1305,668,1258,4849,0.0122,0.1077,0.3386,0.5416,0.195,0.133,0.863,0.005,0.001,0.001,0.27,0.768,0.034,0.001,0.151,0.068,2.1104,0.322635962763351,610.161440470358,0.8802,0.9879,0.1199,0.259731068648266,1156.42179759377,453,0.163128096249115,0,0,2,0
"中山區松江里",594.06023054755,265.286474326864,0.176,4122778,1697,724,1378,5934,0.0108,0.103,0.3682,0.518,0.175,0.157,0.781,0.009,0.001,0,0.4,0.682,0.07,0.003,0.194,0.091,2.188,0.426515930113052,847.436382322713,0.8862,0.9892,0.1138,0.385137683892871,1194.40852508487,1762,0.000754432289701999,0.000377216144851,0.00701962434316691,3,0
"中山區下埤里",401.742798617335,256.909103751349,0.163,3138013,1115,696,1279,6928,0.0082,0.0905,0.3542,0.5471,0.183,0.171,0.81,0.006,0.001,0,0.35,0.718,0.058,0.004,0.223,0.08,2.0336,0.326596467391304,532.950577445652,0.9013,0.9918,0.0987,0.336140114516672,1215.74301111485,1753,0.0754462782081509,0.000336813742000674,0.0106968010139132,2,1
"中山區新福里",435.273870783305,273.988247161751,0.162,2283882,1303,608,1134,4750,0.0095,0.0844,0.3166,0.5895,0.186,0.156,0.803,0.009,0,0,0.35,0.719,0.062,0.003,0.222,0.091,1.8583,0.359326424870466,591.679274611399,0.9061,0.9905,0.0939,0.339211136890951,1196.00696055684,3854,0,0.000464037122969838,0.00872888252961594,2,0
"中山區新生里",279.910624272974,264.463833296658,0.163,1443779,889,596,1100,4531,0.0102,0.0801,0.3127,0.597,0.186,0.16,0.791,0.006,0.002,0,0.37,0.697,0.06,0.002,0.261,0.081,1.8232,0.363828662083554,381.750132205182,0.9097,0.9898,0.0903,0.353652861796184,1285.31689157748,188,0.000930665425779432,0.000465332712889716,0.0196652231823607,2,1
"中山區新喜里",330.667923173577,237.393567187933,0.16,1842151,1006,634,1103,4904,0.0067,0.0818,0.3118,0.5997,0.178,0.163,0.794,0.004,0,0.001,0.31,0.741,0.049,0.002,0.187,0.094,1.7983,0.333094041636755,440.811438143096,0.9115,0.9933,0.0885,0.301439851370181,1085.68137482582,1245,0,0.000928936367858802,0.0389907036037648,2,0
"中山區新庄里",261.799271472393,239.384487276069,0.175,1365545,838,588,1035,4662,0.0079,0.0802,0.2971,0.6148,0.199,0.159,0.789,0.009,0.001,0,0.32,0.74,0.05,0.003,0.187,0.092,1.7407,0.342254246011323,351.40118373649,0.9119,0.9921,0.0881,0.306038426349497,879.717291857274,1432,0.0686184812442818,0.000457456541628545,0.0020655779940217,2,0
"中山區行仁里",275.124838216261,229.359449539438,0.18,2338286,873,620,1097,7518,0.0057,0.075,0.2969,0.6224,0.153,0.18,0.777,0.006,0.002,0,0.36,0.705,0.065,0.002,0.204,0.1,1.6889,0.346056382641748,370.333544504276,0.9193,0.9943,0.0807,0.351839684625493,1029.94743758213,189,0.0137976346911958,0,0,2,0
"中山區行孝里",276.821665089877,286.31182169531,0.185,1170402,864,623,1075,3784,0.0061,0.078,0.3044,0.6115,0.177,0.145,0.777,0.007,0,0,0.3,0.748,0.043,0.004,0.209,0.092,1.7405,0.305744286596665,361.458307597282,0.9159,0.9939,0.0841,0.288705583756345,1291.93337563452,1536,0.17005076142132,0,0,2,1
"中山區行政里",243.177519379845,137.34851407326,0.176,1882194,950,619,1125,7086,0.0086,0.0655,0.2766,0.6493,0.187,0.166,0.778,0.006,0.001,0.001,0.3,0.738,0.033,0.002,0.24,0.066,1.5768,0.304128053917439,317.134625105308,0.9259,0.9914,0.0741,0.292595439405585,652.642326415578,2186,0,0.000256213169356905,0.00747231350538081,2,0
"中山區興亞里",501.493085008298,269.515642065326,0.123,2719597,1298,717,1411,4871,0.0164,0.1304,0.3858,0.4675,0.162,0.153,0.851,0.004,0.001,0,0.36,0.709,0.063,0.003,0.154,0.078,2.4732,0.365994962216625,685.037027707809,0.8533,0.9837,0.1468,0.343685300207039,1500.36728778468,225,0.180538302277433,0.00124223602484472,0.0172009160143659,3,1
"中山區永安里",715.762523559171,281.232442480267,0.149,7215602,2068,981,2113,8326,0.0211,0.1506,0.4007,0.4276,0.2,0.199,0.824,0.004,0.001,0,0.3,0.765,0.054,0.003,0.241,0.064,2.6963,0.417463442069741,1014.56721034871,0.8283,0.9789,0.1717,0.286308131982333,1146.14081579631,651,0,0.00025980774227072,0.00343296838741407,5,0
"中山區圓山里",330.321412505623,233.464229179783,0.15,1468609,1009,611,1130,3866,0.0137,0.0815,0.3347,0.5701,0.195,0.136,0.818,0.001,0.001,0.001,0.31,0.746,0.042,0.004,0.188,0.087,1.9511,0.357557251908397,448.430229007634,0.9048,0.9863,0.0952,0.30082135523614,1162.67967145791,1087,0,0.000513347022587269,0.00549731990774798,2,0
"中山區正得里",535.999470899471,300.321380669267,0.123,2026078,1422,685,1327,3425,0.0164,0.1069,0.3749,0.5019,0.214,0.128,0.851,0.002,0.001,0,0.3,0.749,0.039,0.004,0.122,0.059,2.2886,0.338526912181303,717.449716713881,0.8768,0.9837,0.1233,0.290060851926978,1570.85243407708,697,0.00050709939148073,0,0,2,1
"中山區正守里",416.869801084991,242.815709728987,0.162,1383174,1117,711,1338,2917,0.0134,0.1039,0.3534,0.5293,0.199,0.169,0.799,0.008,0.001,0.002,0.37,0.7,0.063,0.004,0.148,0.1,2.1576,0.366556836902801,569.676276771005,0.8827,0.9866,0.1173,0.359029264810849,1075.07922912206,0,0,0.000713775874375446,0.00818633481448881,3,0
"中山區正義里",290.697941776377,252.369392170068,0.13,1567734,923,607,1106,4857,0.0097,0.0807,0.3212,0.5884,0.195,0.133,0.843,0.007,0.001,0,0.26,0.776,0.032,0.003,0.106,0.07,1.8563,0.313443740867024,381.815392109109,0.9096,0.9903,0.0904,0.250839865621501,1190.11683463979,226,0.355356476297126,0,0,2,0
"中山區中吉里",466.483205456096,267.987439531708,0.163,2735924,1333,749,1480,5029,0.0175,0.1163,0.3639,0.5023,0.188,0.16,0.788,0.007,0.003,0.001,0.38,0.691,0.065,0.005,0.228,0.084,2.3109,0.438910696761531,671.227674190383,0.8662,0.9825,0.1338,0.368965517241379,1107.36206896552,1039,0.386206896551724,0.000862068965517241,0.0274207316548416,3,0
"中山區中山里",335.46109733416,264.916542538578,0.117,2164395,956,615,1107,5964,0.0104,0.0949,0.328,0.5667,0.191,0.107,0.856,0.003,0.002,0.001,0.23,0.799,0.027,0.002,0.154,0.063,1.975,0.287824351297405,432.01497005988,0.8947,0.9896,0.1053,0.228782287822878,1193.93074084587,157,0.178257167187056,0.000283848992336077,0.0121317387765395,2,0
"中山區中央里",370.443413250838,235.361222472672,0.164,1436950,1108,696,1256,3244,0.0126,0.107,0.3631,0.5173,0.176,0.165,0.787,0.01,0.001,0,0.37,0.698,0.051,0.008,0.197,0.095,2.2078,0.452808988764045,538.183520599251,0.8804,0.9874,0.1196,0.359615384615385,1200.6858974359,278,0,0.000641025641025641,0.0114385465119922,3,0
"中山區中原里",425.549778548045,250.646544360688,0.153,2209880,1216,707,1285,4590,0.0118,0.1146,0.3551,0.5185,0.205,0.152,0.813,0.006,0.001,0.001,0.37,0.708,0.054,0.005,0.191,0.09,2.2142,0.395967741935484,594.05376344086,0.8736,0.9882,0.1264,0.358447488584475,1048.13378995434,1838,0.237899543378995,0.00091324200913242,0.024521384631423,3,0
"中山區中庄里",315.186152099886,306.670983352728,0.166,1666074,962,601,1117,4754,0.0097,0.0831,0.3075,0.5997,0.18,0.144,0.792,0.009,0,0.001,0.38,0.691,0.059,0.004,0.15,0.099,1.8159,0.376204113512106,433.760479041916,0.9072,0.9903,0.0928,0.370629370629371,1168.9375,1492,0.184003496503497,0.000874125874125874,0.0157598263493869,2,0
"中山區朱馥里",355.841109507776,215.302716552928,0.156,2219381,1060,661,1246,5354,0.0105,0.0968,0.33,0.5628,0.173,0.141,0.8,0.01,0.003,0.002,0.35,0.719,0.061,0.002,0.212,0.096,1.9953,0.404413420400811,499.748029723035,0.8928,0.9896,0.1073,0.337176938369781,1011.30298210736,1045,0.099403578528827,0.000795228628230616,0.0360781439125766,2,0
"中山區朱崙里",450.474706867672,220.709233044912,0.144,1344667,1226,701,1380,2546,0.0126,0.1174,0.3492,0.5208,0.183,0.159,0.817,0.006,0.006,0.001,0.34,0.725,0.053,0.005,0.213,0.082,2.2146,0.392907139524032,627.469435370975,0.87,0.9874,0.13,0.327611940298507,1074.70223880597,2084,0,0.00149253731343284,0.0185112873673953,3,0
"中山區朱園里",888.730162116041,274.317654295394,0.113,4166367,2319,781,1525,4183,0.0155,0.1358,0.3858,0.4628,0.198,0.149,0.845,0.008,0.002,0.001,0.32,0.739,0.046,0.004,0.155,0.081,2.4975,0.351398097434419,1201.0282502162,0.8486,0.9844,0.1513,0.304766269477544,1518.48166819432,575,0.0627864344637947,0.000458295142071494,0.0171706808581055,5,1
"中正區愛國里",358.29557860262,150.943531215488,0.217,1312795,1164,751,1376,2807,0.0189,0.1336,0.3545,0.4931,0.154,0.153,0.627,0.036,0.013,0.006,0.35,0.722,0.06,0.004,0.288,0.101,2.3897,0.533054393305439,549.286610878661,0.8476,0.9812,0.1525,0.335029069767442,653.442587209302,4411,0,0,0,3,0
"中正區板溪里",385.422044545974,177.483178734246,0.148,1349748,1112,749,1413,3083,0.0162,0.1353,0.3584,0.4901,0.203,0.141,0.812,0.01,0.003,0.002,0.4,0.68,0.064,0.007,0.181,0.091,2.3912,0.399121054734319,539.25209748302,0.8485,0.9838,0.1515,0.381830151415405,971.905200789993,1353,0,0,0,3,0
"中正區頂東里",414.037768647282,177.82016618958,0.14,2620031,1159,762,1469,5613,0.02,0.1443,0.3884,0.4474,0.192,0.149,0.824,0.006,0.002,0,0.39,0.691,0.065,0.006,0.167,0.098,2.5994,0.397526501766784,578.628754416961,0.8358,0.9801,0.1643,0.37776193870278,890.046685673557,1606,0.22808267997149,0,0,3,0
"中正區東門里",1439.73501010555,194.169317646912,0.193,6411140,4370,880,1841,3573,0.0308,0.1755,0.3832,0.4106,0.169,0.155,0.724,0.018,0.002,0.002,0.34,0.723,0.055,0.006,0.186,0.088,2.863,0.474503311258278,2122.8940397351,0.7938,0.9693,0.2063,0.332584269662921,1031.22303370787,395,0.0280898876404494,0,0,4,0
"中正區富水里",367.549122151662,105.254621403606,0.13,983929,1162,784,1415,2227,0.0359,0.1414,0.3166,0.5061,0.222,0.21,0.839,0.006,0.001,0.001,0.34,0.719,0.05,0.005,0.147,0.091,2.4379,0.416402116402116,520.597354497354,0.8227,0.9641,0.1773,0.335885167464115,602.964593301435,2230,0.00861244019138756,0,0,3,0
"中正區光復里",423.305907677589,284.512428746074,0.166,1769842,1378,725,1381,3360,0.0167,0.1104,0.3571,0.5158,0.169,0.146,0.746,0.021,0.009,0.006,0.3,0.751,0.041,0.003,0.104,0.07,2.2411,0.470629616602181,622.526204713331,0.8729,0.9833,0.1271,0.28695652173913,1528.39565217391,207,0.359782608695652,0,0,2,1
"中正區河堤里",407.273108363027,183.877593786166,0.16,1943100,1145,734,1416,4273,0.0281,0.146,0.4007,0.4252,0.189,0.151,0.804,0.006,0.001,0,0.43,0.673,0.076,0.01,0.245,0.115,2.7317,0.382497826716894,563.054187192118,0.8259,0.9719,0.1741,0.412912912912913,965.471471471471,2362,0.03003003003003,0,0,3,0
"中正區建國里",439.180797304885,233.94470537147,0.215,782181,1501,892,1754,1289,0.0209,0.149,0.3871,0.443,0.169,0.136,0.661,0.019,0.012,0.012,0.27,0.784,0.043,0.005,0.205,0.051,2.6305,0.622040072859745,712.368852459016,0.8301,0.9791,0.1699,0.257396449704142,1083.74852071006,1088,0.517751479289941,0,0,5,0
"中正區黎明里",431.124137931035,291.354758643775,0.168,1562825,1389,825,1558,2923,0.0212,0.1252,0.391,0.4625,0.184,0.139,0.765,0.016,0.006,0.002,0.28,0.77,0.038,0.004,0.121,0.054,2.506,0.485655737704918,640.502049180328,0.8535,0.9787,0.1464,0.264705882352941,1734.30552220888,22,0.228691476590636,0.000600240096038415,0.000738292380418898,5,1
"中正區林興里",387.221415607985,173.026796365617,0.138,1920231,1219,806,1493,4025,0.0239,0.1501,0.3411,0.485,0.207,0.163,0.828,0.002,0.001,0.001,0.36,0.702,0.055,0.004,0.197,0.115,2.4801,0.432409012131716,554.659445407279,0.8261,0.9762,0.174,0.353559483994267,962.208791208791,4114,0.0119445771619685,0,0,3,0
"中正區龍福里",335.324914173615,112.904125116825,0.24,2734910,1291,910,1710,6357,0.0206,0.1284,0.358,0.493,0.135,0.156,0.583,0.048,0.014,0.01,0.34,0.715,0.042,0.004,0.202,0.067,2.3878,0.558570609592968,522.62755589528,0.851,0.9794,0.149,0.33076263924593,589.451013996001,518,0,0,0,3,0
"中正區龍光里",392.468436873748,141.601211373913,0.249,1566734,1289,870,1618,2962,0.0233,0.1685,0.4065,0.4018,0.137,0.152,0.622,0.034,0.01,0.005,0.37,0.702,0.065,0.002,0.186,0.083,2.8467,0.623424156161041,637.142740951606,0.8083,0.9768,0.1918,0.353276353276353,776.814814814815,0,0.104700854700855,0,0,4,0
"中正區龍興里",311.834511710119,100.899153287753,0.27,1411363,1130,771,1449,3322,0.0141,0.1249,0.3248,0.5361,0.117,0.129,0.496,0.064,0.03,0.012,0.29,0.771,0.057,0.004,0.191,0.093,2.1755,0.572619874913134,490.397150799166,0.8609,0.9858,0.139,0.282689912826899,530.826276463263,0,0.0846824408468244,0,0,1,0
"中正區梅花里",546.652641002686,326.63191830644,0.139,1831833,1419,813,1559,2901,0.019,0.1362,0.4002,0.4447,0.194,0.158,0.824,0.006,0.001,0.002,0.43,0.666,0.081,0.007,0.252,0.084,2.589,0.44067067927773,787.546431642304,0.8449,0.9811,0.1552,0.417941585535466,1649.78511821975,829,0.0716272600834492,0,0,3,1
"中正區南福里",457.313403707975,175.038112923676,0.207,5155294,1502,982,1933,9028,0.0272,0.1628,0.3876,0.4224,0.165,0.151,0.69,0.019,0.006,0.001,0.29,0.771,0.049,0.003,0.193,0.061,2.772,0.49767503653514,684.90686860635,0.81,0.9728,0.19,0.278409090909091,960.534318181818,1121,0.0643181818181818,0.000227272727272727,0.0183590503848509,5,0
"中正區南門里",492.201499836974,188.885796859616,0.239,1509582,1589,872,1748,2367,0.0313,0.1403,0.3912,0.4373,0.156,0.149,0.659,0.026,0.008,0.004,0.42,0.668,0.068,0.007,0.139,0.112,2.6883,0.577674897119342,776.533950617284,0.8285,0.9688,0.1716,0.407775768535262,841.5226039783,625,0.0108499095840868,0,0,4,0
"中正區三愛里",644.631507622812,196.852319477239,0.175,5708212,1855,862,1859,7492,0.0292,0.1741,0.4104,0.3863,0.192,0.165,0.775,0.008,0.002,0.001,0.44,0.666,0.086,0.008,0.281,0.096,2.949,0.504161712247325,969.630032274503,0.7967,0.9708,0.2033,0.433576642335766,940.91299270073,1344,0.032992700729927,0.000583941605839416,0.0135339522054384,4,0
"中正區廈安里",334.355828220859,120.784429352456,0.231,1635000,1211,755,1520,3621,0.0146,0.1201,0.3436,0.5217,0.138,0.132,0.599,0.048,0.013,0.008,0.25,0.792,0.04,0.002,0.172,0.074,2.2264,0.536286522148916,513.666352497644,0.8653,0.9854,0.1347,0.245535714285714,544.21484375,0,0.179129464285714,0,0,2,0
"中正區水源里",351.458641776633,212.11981121271,0.172,1091982,1027,695,1262,2732,0.0304,0.1263,0.3375,0.5059,0.204,0.137,0.784,0.014,0.001,0,0.41,0.669,0.073,0.004,0.191,0.111,2.3814,0.437095282146161,505.079555966698,0.8434,0.9697,0.1567,0.398134863701578,1224.19153515065,443,0.00143472022955524,0,0,3,0
"中正區網溪里",397.238865721435,174.90075340899,0.137,2381447,1141,755,1465,5352,0.0192,0.1407,0.3873,0.4527,0.192,0.177,0.826,0.006,0.001,0.001,0.39,0.689,0.068,0.004,0.234,0.101,2.5662,0.389017608897127,551.771779425394,0.84,0.9807,0.1599,0.375806451612903,935.733870967742,4369,0.121370967741935,0.000403225806451613,0.0202426258898493,3,0
"中正區文北里",914.656900138696,253.001887092747,0.162,5275741,2509,940,2080,4952,0.0343,0.1852,0.4283,0.3522,0.186,0.174,0.794,0.007,0.003,0.001,0.46,0.652,0.087,0.008,0.192,0.097,3.1331,0.489284792150788,1362.18461141234,0.7805,0.9657,0.2195,0.444887118193891,1378.57591854803,4443,0.0402833111996459,0,0,4,0
"中正區文盛里",428.749628528975,184.158860991136,0.134,1154194,1206,808,1540,2120,0.0311,0.1425,0.3792,0.4472,0.189,0.175,0.814,0.013,0,0.003,0.43,0.663,0.076,0.008,0.188,0.101,2.6517,0.437266417512013,616.227442605446,0.8264,0.9689,0.1736,0.419104991394148,1048.54991394148,1775,0.00860585197934595,0.000860585197934596,0.00686801110482353,3,0
"中正區文祥里",496.077312905127,159.326560513946,0.211,4209216,1554,960,1946,6712,0.0299,0.1695,0.3923,0.4082,0.156,0.155,0.685,0.023,0.007,0.001,0.34,0.736,0.062,0.006,0.241,0.081,2.8553,0.511400071250445,749.771286070538,0.8005,0.97,0.1994,0.324481865284974,724.55310880829,1325,0.025259067357513,0,0,4,0
"中正區新營里",491.397057390627,167.066800336282,0.237,5043208,1663,1033,2021,7646,0.0341,0.1844,0.3941,0.3874,0.134,0.151,0.59,0.043,0.015,0.005,0.29,0.776,0.056,0.004,0.285,0.07,2.9897,0.561149984788561,767.14450867052,0.7815,0.9659,0.2185,0.281223922114047,737.609457579972,1213,0.0239221140472879,0,0,4,0
"中正區幸福里",466.823706983296,280.3889437344,0.157,2319647,1373,800,1608,4106,0.0258,0.1349,0.3794,0.4598,0.183,0.157,0.782,0.007,0.005,0.001,0.35,0.719,0.063,0.004,0.197,0.076,2.5592,0.462761259935237,682.851633794525,0.8392,0.9741,0.1607,0.342913776015857,1453.83894945491,1862,0.139246778989098,0.000495540138751239,0.00368272802784363,3,1
"中正區幸市里",776.709114139693,277.202022783593,0.138,3647426,2037,869,1864,4115,0.026,0.1567,0.4275,0.3898,0.181,0.167,0.836,0.006,0,0.001,0.45,0.651,0.082,0.011,0.17,0.091,2.8842,0.443146896127843,1120.9053472649,0.8173,0.974,0.1827,0.442436757872999,1564.28187919463,1355,0.0665978316985028,0.00103252452245741,0.0216690656371748,4,1
"中正區螢圃里",373.474767012485,158.593627204043,0.159,2123951,1069,686,1286,4986,0.0168,0.1332,0.3732,0.4767,0.188,0.16,0.803,0.008,0.001,0.001,0.41,0.67,0.073,0.005,0.2,0.098,2.4432,0.40593325092707,525.080593325093,0.8499,0.9831,0.15,0.407839866555463,756.625938281902,2490,0,0.000417014178482068,0.0046124974999088,3,0
"中正區螢雪里",307.659991292991,176.225709292237,0.168,1413390,912,622,1170,4108,0.0144,0.1088,0.335,0.5419,0.184,0.15,0.795,0.006,0.004,0,0.41,0.67,0.074,0.002,0.185,0.121,2.1224,0.357163958641064,417.545051698671,0.8769,0.9857,0.1232,0.394373965802537,832.913954771098,0,0,0,0,3,0
"中正區永昌里",238.054521021309,164.716202528567,0.202,1240026,825,593,1048,4701,0.0072,0.0753,0.2729,0.6445,0.19,0.165,0.749,0.007,0.004,0.001,0.43,0.654,0.072,0.003,0.216,0.138,1.6082,0.369348054679285,325.979495268139,0.9174,0.9927,0.0825,0.417471042471042,879.698841698842,1567,0.00868725868725869,0.000482625482625483,0.0171029834088175,1,0
"中正區永功里",324.358493375019,151.842632508984,0.209,2178716,1058,700,1327,5534,0.0146,0.1001,0.318,0.5672,0.172,0.147,0.716,0.014,0.004,0.003,0.37,0.701,0.061,0.003,0.186,0.111,2.004,0.435870029927319,465.736639589568,0.8852,0.9853,0.1147,0.357613328167377,833.975978302983,3335,0.00736148779542813,0,0,2,0
"中正區忠勤里",172.983561643836,160.172614819415,0.207,1199641,695,541,889,6165,0.0029,0.0511,0.2185,0.7275,0.201,0.153,0.751,0.004,0.001,0.001,0.37,0.681,0.045,0.002,0.149,0.14,1.2067,0.361138370951914,235.45456329735,0.946,0.9971,0.054,0.358223684210526,631.18947368421,1514,0,0,0,1,0
